material,Norit
material_batch,Test
temperature,298
adsorbate,H2
date,12/09/2022 00:00
t_act,200
user,PI
lab,MADIREL
machine,Triflex
type,calorimetry
project,ACRONYM
iso_type,Isotherme
is_real,TRUE
pressure_unit,atm
pressure_mode,relative
loading_basis,mass
loading_unit,g
adsorbent_basis,mass
adsorbent_unit,g
data,
pressure,loading
1.144366752211055,0.0001176554215210614
1.525822336281407,0.0001535862919886459
1.907277920351759,0.0001867148736555403
2.28873350442211,0.0002169792194969868
2.670189088492462,0.0002451424243622914
3.051644672562814,0.0002720238116198634
3.433100256633166,0.0002984427046381122
3.814555840703517,0.0003252184267854472
4.196011424773869,0.0003531696077809248
4.577467008844221,0.0003827788922959468
4.958922592914573,0.0004136538484179616
5.340378176984924,0.0004452613865079624
5.721833761055276,0.0004770684169269424
6.103289345125628,0.0005085418500358948
6.48474492919598,0.0005391485961958126
6.866200513266332,0.00056837587791692
7.247656097336683,0.0005960585123157743
7.629111681407035,0.0006223231487986173
8.010567265477386,0.0006473054894564136
8.392022849547738,0.0006711412363801281
8.77347843361809,0.0006939660916607253
9.154934017688442,0.0007159157573891701
9.536389601758794,0.0007371259356564274
9.917845185829146,0.0007577323285534618
10.2993007698995,0.0007778706381712381
10.68075635396985,0.000797676566600721
11.0622119380402,0.0008172858159328754
11.44366752211055,0.000836834088258666
11.8251231061809,0.0008564570856690575
12.20657869025126,0.0008762905102550148
12.58803427432161,0.0008964700641075025
12.96948985839196,0.0009171161513994089
13.35094544246231,0.0009382279757053409
13.73240102653266,0.0009597470612101379
14.11385661060301,0.0009816145798218292
14.49531219467337,0.001003771703448443
14.87676777874372,0.001026159603998008
15.25822336281407,0.001048719453378553
15.63967894688442,0.001071392423498107
16.02113453095477,0.001094119686264698
16.40259011502512,0.001116842413586356
16.78404569909548,0.001139501777371108
17.16550128316583,0.001162038949526984
17.54695686723618,0.001184395101962012
17.92841245130653,0.001206511406584222
18.30986803537688,0.001228329035301641
18.69132361944724,0.001249789160022299
19.07277920351759,0.001270847004004113
19.45423478758794,0.001291515693354598
19.83569037165829,0.001311823266994078
20.21714595572864,0.001331797763856998
20.598601539799,0.001351467222877804
20.98005712386935,0.001370859682990942
21.3615127079397,0.001390003183130856
21.74296829201005,0.001408925762231993
22.1244238760804,0.001427655459228798
22.50587946015075,0.001446220313055716
22.8873350442211,0.001464648362647194
23.26879062829146,0.001482967646937677
23.65024621236181,0.00150120620486161
24.03170179643216,0.001519392075353439
24.41315738050251,0.001537553297347609
24.79461296457286,0.001555717909778566
25.17606854864322,0.001573913889598265
25.55752413271357,0.001592158259547584
25.93897971678392,0.001610444597225764
26.32043530085427,0.001628763456663093
26.70189088492462,0.00164710539188986
27.08334646899497,0.001665460956936354
27.46480205306533,0.001683820705832863
27.84625763713568,0.001702175192609678
28.22771322120603,0.001720514971297086
28.60916880527638,0.001738830595925377
28.99062438934673,0.001757112620524839
29.37207997341708,0.001775351599125762
29.75353555748744,0.001793538085758434
30.13499114155779,0.001811662634453144
30.51644672562814,0.001829715799240182
30.89790230969849,0.001847688134149835
31.27935789376884,0.001865570193212394
31.66081347783919,0.001883352530458147
32.04226906190954,0.001901025699917382
32.4237246459799,0.001918580255620389
32.80518023005025,0.001936006751597457
33.1866358141206,0.001953295741878874
33.56809139819095,0.00197043778049493
33.9495469822613,0.001987423421475914
34.33100256633166,0.002004243218852113
34.71245815040201,0.002020887726653818
35.09391373447236,0.002037347498911317
35.47536931854271,0.002053613089654899
35.85682490261306,0.002069675052914853
36.23828048668341,0.002085523942721468
36.61973607075377,0.002101150313105032
37.00119165482412,0.002116544718095836
37.38264723889447,0.002131697711724167
37.76410282296482,0.002146599848020314
38.14555840703517,0.002161241681014567
38.52701399110553,0.002175613764737215
38.90846957517588,0.002189708365293819
39.28992515924623,0.002203535997436114
39.67138074331658,0.00221711820855407
40.05283632738693,0.002230476699329399
40.43429191145729,0.002243633170443815
40.81574749552764,0.00225660932257903
41.19720307959799,0.002269426856416757
41.57865866366834,0.002282107472638707
41.96011424773869,0.002294672871926595
42.34156983180905,0.002307144754962133
42.72302541587939,0.002319544822427032
43.10448099994974,0.002331894775003007
43.4859365840201,0.002344216313371769
43.86739216809045,0.00235653113821503
44.2488477521608,0.002368860950214505
44.63030333623115,0.002381227450051905
45.0117589203015,0.002393652338408942
45.39321450437185,0.002406157315967331
45.77467008844221,0.002418764083408783
46.15612567251256,0.00243149434141501
46.53758125658291,0.002444369790667726
46.91903684065326,0.002457412131848643
47.30049242472361,0.002470643065639474
47.68194800879397,0.002484084292721931
48.06340359286432,0.002497757513777727
48.44485917693467,0.002511684429488575
48.82631476100502,0.002525886740536187
49.20777034507537,0.002540386147602276
49.58922592914573,0.002555204351368554
49.97068151321608,0.002570363052516734
50.35213709728643,0.002585883951728529
50.73359268135678,0.002601788749685652
51.11504826542713,0.002618099127313314
51.49650384949749,0.002634823117081098
51.87795943356784,0.002651931291357284
52.25941501763819,0.002669387852509244
52.64087060170854,0.002687157002904349
53.02232618577889,0.002705202944909967
53.40378176984925,0.002723489880893467
53.7852373539196,0.002741982013222222
54.16669293798995,0.002760643544263599
54.5481485220603,0.002779438676384969
54.92960410613065,0.002798331611953702
55.311059690201,0.002817286553337166
55.69251527427135,0.002836267702902734
56.0739708583417,0.002855239263017774
56.45542644241205,0.002874165436049656
56.83688202648241,0.00289301042436575
57.21833761055276,0.002911738430333426
57.59979319462311,0.002930313656320053
57.98124877869346,0.002948700304693002
58.36270436276381,0.002966862577819641
58.74415994683417,0.002984764678067343
59.12561553090452,0.003002370807803475
59.50707111497487,0.003019645169395407
59.88852669904522,0.003036551965210511
60.26998228311557,0.003053055397616155
60.65143786718593,0.00306911966897971
61.03289345125628,0.003084709094789438
61.41434903532663,0.003099803010655042
61.79580461939698,0.003114410669150919
62.17726020346733,0.003128544866523643
62.55871578753769,0.003142218399019783
62.94017137160804,0.003155444062885912
63.32162695567839,0.003168234654368602
63.70308253974874,0.003180602969714424
64.08453812381909,0.003192561805169951
64.46599370788944,0.003204123956981754
64.84744929195979,0.003215302221396404
65.22890487603014,0.003226109394660474
65.61036046010049,0.003236558273020535
65.99181604417085,0.003246661652723159
66.3732716282412,0.003256432330014918
66.75472721231155,0.003265883101142382
67.1361827963819,0.003275026762352125
67.51763838045225,0.003283876109890719
67.89909396452261,0.003292443940004734
68.28054954859296,0.003300743048940742
68.66200513266331,0.003308786232945315
69.04346071673366,0.003316586288265025
69.42491630080401,0.003324156011146443
69.80637188487437,0.003331508197836143
70.18782746894472,0.003338655644580694
70.56928305301507,0.003345611147626669
70.95073863708542,0.00335238750322064
71.33219422115577,0.003358997507609177
71.71364980522613,0.003365453957038855
72.09510538929648,0.003371769647756242
72.47656097336683,0.003377957376007913
72.85801655743718,0.003384029938040438
73.23947214150753,0.003390000130100388
73.62092772557789,0.003395880748434337
74.00238330964824,0.003401684589288855
74.38383889371859,0.003407424448910515
74.76529447778894,0.003413113123545887
75.14675006185929,0.003418763409441544
75.52820564592965,0.003424388102844058
75.90966123,0.00343
