material,Carbosieve
material_batch,Test
temperature,298
adsorbate,H2
date,12/09/2022 00:00
t_act,200
user,PI
lab,MADIREL
machine,Triflex
type,calorimetry
project,ACRONYM
iso_type,Isotherme
is_real,TRUE
pressure_unit,atm
pressure_mode,relative
loading_basis,mass
loading_unit,g
adsorbent_basis,mass
adsorbent_unit,g
data,
pressure,loading
1.334976770653266,0.0002211436315162073
1.779969027537688,0.000297283266934027
2.224961284422111,0.000374912689584884
2.669953541306533,0.0004518895706690423
3.114945798190955,0.0005256155546801032
3.559938055075377,0.0005934926831945989
4.004930311959799,0.0006537412087821946
4.449922568844221,0.0007071203181185956
4.894914825728644,0.0007548802019413151
5.339907082613065,0.000798271050987866
5.784899339497487,0.000838543055995762
6.229891596381909,0.0008769464077025157
6.674883853266332,0.000914596134655229
7.119876110150754,0.0009517969251666596
7.564868367035176,0.0009885528421191589
8.009860623919598,0.001024867453800587
8.454852880804021,0.001060744328498807
8.899845137688443,0.001096187034501679
9.344837394572865,0.001131199140097065
9.789829651457287,0.001165784213572825
10.23482190834171,0.001199945823216822
10.67981416522613,0.001233687537316915
11.12480642211055,0.001267012924160967
11.56979867899497,0.00129992555203684
12.0147909358794,0.001332428989232393
12.45978319276382,0.001364526804035488
12.90477544964824,0.001396223639527336
13.34976770653266,0.001427555750361843
13.79475996341709,0.001458595383655351
14.23975222030151,0.001489416742124646
14.68474447718593,0.001520094028486515
15.12973673407035,0.001550701445457746
15.57472899095477,0.001581313195755126
16.0197212478392,0.001612003482095441
16.46471350472362,0.001642846507195478
16.90970576160804,0.001673916473772026
17.35469801849246,0.00170528758454187
17.79969027537689,0.001737034042221797
18.24468253226131,0.001769230049528596
18.68967478914573,0.001801949809179052
19.13466704603015,0.001835267523889954
19.57965930291457,0.001869257396378087
20.024651559799,0.00190399362936024
20.46964381668342,0.00193953431108395
20.91463607356784,0.001975807423418875
21.35962833045226,0.002012678028664489
21.80462058733668,0.002050010779124667
22.2496128442211,0.002087670327103284
22.69460510110553,0.002125521324904218
23.13959735798995,0.002163428424831343
23.58458961487437,0.002201256279188534
24.02958187175879,0.002238869540279668
24.47457412864322,0.00227613286040862
24.91956638552764,0.002312910891879266
25.36455864241206,0.002349068286995482
25.80955089929648,0.002384469698061143
26.2545431561809,0.00241898002257834
26.69953541306533,0.002452513251840497
27.14452766994975,0.00248509152636104
27.58951992683417,0.002516751407603008
28.03451218371859,0.002547529457029435
28.47950444060302,0.002577462236103359
28.92449669748744,0.002606586306287815
29.36948895437186,0.002634938229045839
29.81448121125628,0.002662554565840469
30.2594734681407,0.002689471878134739
30.70446572502513,0.002715726727391686
31.14945798190955,0.002741355675074347
31.59445023879397,0.002766395282645758
32.03944249567839,0.002790882111568954
32.48443475256281,0.002814852723306972
32.92942700944724,0.00283834367932285
33.37441926633166,0.00286139154107962
33.81941152321608,0.002884032870040323
34.2644037801005,0.002906304227667992
34.70939603698493,0.002928242175425664
35.15438829386935,0.002949883274776376
35.59938055075377,0.002971264087183163
36.04437280763819,0.002992421174109062
36.48936506452262,0.003013391097017109
36.93435732140703,0.00303421041737034
37.37934957829146,0.003054915696631793
37.82434183517588,0.003075543496264501
38.2693340920603,0.003096130377731503
38.71432634894472,0.003116712902495833
39.15931860582915,0.00313732254217091
39.60431086271357,0.003157966199855379
40.04930311959799,0.003178643375367858
40.49429537648241,0.003199353567018863
40.93928763336684,0.003220096273118906
41.38427989025126,0.003240870991978503
41.82927214713568,0.003261677221908167
42.2742644040201,0.003282514461218414
42.71925666090452,0.003303382208219757
43.16424891778895,0.003324279961222711
43.60924117467336,0.00334520721853779
44.05423343155779,0.00336616347847551
44.49922568844221,0.003387148239346383
44.94421794532663,0.003408160999460924
45.38921020221105,0.003429201257129649
45.83420245909548,0.00345026851066307
46.2791947159799,0.003471362258371704
46.72418697286432,0.003492481998566062
47.16917922974874,0.003513627229556662
47.61417148663317,0.003534797449654016
48.05916374351759,0.003555992157168639
48.50415600040201,0.003577210850411045
48.94914825728643,0.003598453027691749
49.39414051417086,0.003619718187321266
49.83913277105528,0.003641005827610109
50.2841250279397,0.003662315446868793
50.72911728482412,0.003683646543407832
51.17410954170855,0.003704998615537742
51.61910179859296,0.003726369383035479
52.06409405547739,0.003747748375895577
52.50908631236181,0.003769122768298741
52.95407856924624,0.003790479734214111
53.39907082613065,0.003811806447610828
53.84406308301508,0.003833090082458034
54.2890553398995,0.00385431781272487
54.73404759678392,0.003875476812380477
55.17903985366834,0.003896554255393997
55.62403211055277,0.003917537315734572
56.06902436743719,0.003938413167371342
56.51401662432161,0.003959168984273447
56.95900888120603,0.003979791940410032
57.40400113809045,0.004000269209750235
57.84899339497488,0.0040205879662632
58.29398565185929,0.004040735383918065
58.73897790874372,0.004060698636683976
59.18397016562814,0.00408046489853007
59.62896242251256,0.00410002134342549
60.07395467939698,0.004119355145339378
60.51894693628141,0.004138453478240875
60.96393919316583,0.004157303516099121
61.40893145005025,0.004175892432883259
61.85392370693467,0.004194207402562431
62.2989159638191,0.004212235599105774
62.74390822070352,0.004229964196482435
63.18890047758794,0.004247380368661551
63.63389273447236,0.004264471289612266
64.07888499135679,0.004281228989951633
64.52387724824121,0.00429766683736623
64.96886950512562,0.004313804057483739
65.41386176201006,0.004329659876094871
65.85885401889448,0.004345253518990335
66.30384627577889,0.004360604211960839
66.74883853266331,0.004375731180797094
67.19383078954775,0.004390653651289807
67.63882304643217,0.00440539084922969
68.08381530331658,0.004419962000407448
68.528807560201,0.004434386330613793
68.97379981708544,0.004448683065639434
69.41879207396985,0.004462871431275078
69.86378433085427,0.004476970653311437
70.30877658773869,0.004490999957539219
70.75376884462312,0.004504978569749132
71.19876110150754,0.004518925715731885
71.64375335839196,0.004532860621278189
72.08874561527638,0.004546802512178752
72.5337378721608,0.004560770614224281
72.97873012904523,0.00457478415320549
73.42372238592965,0.004588862354913083
73.86871464281407,0.004603024445137773
74.31370689969849,0.004617289649670266
74.75869915658292,0.004631677194301274
75.20369141346734,0.004646206304821503
75.64868367035176,0.004660896207021665
76.09367592723618,0.004675766126692466
76.53866818412061,0.004690831099611296
76.98366044100503,0.004706088597053756
77.42865269788945,0.00472153148849807
77.87364495477387,0.004737152643405705
78.3186372116583,0.00475294493123813
78.76362946854272,0.004768901221456811
79.20862172542714,0.004785014383523215
79.65361398231155,0.004801277286898809
80.09860623919599,0.004817682801045059
80.54359849608041,0.004834223795423434
80.98859075296483,0.004850893139495402
81.43358300984924,0.004867683702722427
81.87857526673368,0.004884588354565979
82.3235675236181,0.004901599964487523
82.76855978050251,0.004918711401948527
83.21355203738693,0.004935915536410458
83.65854429427137,0.004953205237334785
84.10353655115578,0.004970573374182973
84.5485288080402,0.004988012816416488
84.99352106492462,0.0050055164334968
85.43851332180904,0.005023077094885375
85.88350557869347,0.00504068767004368
86.32849783557789,0.005058341028433182
86.77349009246231,0.005076030039515348
87.21848234934673,0.005093747572751646
87.66347460623116,0.005111486497603543
88.10846686311558,0.005129239683532504
88.55345912,0.005147
