,0.35,0.37,0.39,0.41,0.43,0.45,0.47,0.49,0.51,0.53,0.55,0.57,0.59,0.61,0.63,0.65,0.67,0.69,0.71,0.73,0.75,0.77,0.79,0.81,0.83,0.85,0.87,0.89,0.91,0.93,0.95,0.97,0.99,1.01,1.03,1.05,1.07,1.09,1.11,1.13,1.15,1.17,1.19,1.21,1.23,1.25,1.27,1.29,1.31,1.33,1.35,1.37,1.39,1.41,1.43,1.45,1.47,1.49,1.51,1.53,1.55,1.57,1.59,1.61,1.63,1.65,1.67,1.69,1.71,1.73,1.75,1.77,1.79,1.81,1.83,1.85,1.87,1.89,1.91,1.93,1.95,1.97,1.99,2.01
9.65272e-08, 0.00176675, 0.00159415, 0.00120664, 0.000833143, 0.000553795, 0.000366577, 0.000246627, 0.000170572, 0.000121918, 9.0183e-05, 6.89634e-05, 5.43881e-05, 4.41017e-05, 3.66498e-05, 3.11169e-05, 2.69138e-05, 2.36541e-05, 2.10771e-05, 1.90045e-05, 1.7311e-05, 1.59078e-05, 1.47298e-05, 1.37295e-05, 1.28708e-05, 1.21266e-05, 1.14758e-05, 1.09347e-05, 1.04634e-05, 1.00431e-05, 9.66402e-06, 9.32975e-06, 9.02288e-06, 8.74968e-06, 8.49547e-06, 8.26244e-06, 8.04777e-06, 7.84901e-06, 7.67019e-06, 7.49906e-06, 7.33922e-06, 7.18955e-06, 7.04878e-06, 6.91651e-06, 6.79174e-06, 6.67378e-06, 6.56181e-06, 6.45578e-06, 6.35498e-06, 6.25878e-06, 6.17155e-06, 6.08418e-06, 6.00064e-06, 5.92036e-06, 5.84363e-06, 5.76996e-06, 5.69917e-06, 5.6308e-06, 5.56522e-06, 5.50199e-06, 5.44076e-06, 5.38188e-06, 5.32496e-06, 5.26969e-06, 5.21644e-06, 5.16462e-06, 5.11464e-06, 5.06615e-06, 5.01888e-06, 4.97322e-06, 4.92863e-06, 4.88552e-06, 4.8436e-06, 4.80258e-06, 4.76288e-06, 4.72398e-06, 4.68632e-06, 4.64962e-06, 4.61361e-06, 4.57869e-06, 4.54438e-06, 4.51112e-06, 4.47841e-06, 4.44669e-06, 4.41547e-06
1.81314e-07, 0.00327367, 0.00295724, 0.00224054, 0.00154674, 0.00102783, 0.000680549, 0.000457913, 0.000316587, 0.000226229, 0.000167228, 0.000127777, 0.00010068, 8.15588e-05, 6.7709e-05, 5.74148e-05, 4.96099e-05, 4.35585e-05, 3.87682e-05, 3.4925e-05, 3.17802e-05, 2.9182e-05, 2.69969e-05, 2.51426e-05, 2.35571e-05, 2.21796e-05, 2.09762e-05, 1.99132e-05, 1.89659e-05, 1.81193e-05, 1.73578e-05, 1.66691e-05, 1.60512e-05, 1.55126e-05, 1.50144e-05, 1.45595e-05, 1.41417e-05, 1.37507e-05, 1.33895e-05, 1.30563e-05, 1.2746e-05, 1.2451e-05, 1.21779e-05, 1.19168e-05, 1.16703e-05, 1.14417e-05, 1.12249e-05, 1.1015e-05, 1.08194e-05, 1.06291e-05, 1.04475e-05, 1.02779e-05, 1.01115e-05, 9.95609e-06, 9.80303e-06, 9.65997e-06, 9.51847e-06, 9.39e-06, 9.25866e-06, 9.13592e-06, 9.01351e-06, 8.89918e-06, 8.7847e-06, 8.67786e-06, 8.57048e-06, 8.47034e-06, 8.37329e-06, 8.27524e-06, 8.18393e-06, 8.09526e-06, 8.00523e-06, 7.92153e-06, 7.83623e-06, 7.75706e-06, 7.67997e-06, 7.60103e-06, 7.52792e-06, 7.45665e-06, 7.3833e-06, 7.31553e-06, 7.24939e-06, 7.18099e-06, 7.11795e-06, 7.05638e-06, 6.99238e-06
3.3067e-07, 0.00596833, 0.0053917, 0.0040849, 0.00282155, 0.00187587, 0.00124098, 0.000834508, 0.000576907, 0.000411858, 0.000304299, 0.000232385, 0.000182997, 0.000148151, 0.000122915, 0.000104186, 8.9946e-05, 7.89269e-05, 7.02218e-05, 6.32122e-05, 5.75028e-05, 5.27651e-05, 4.87922e-05, 4.54313e-05, 4.25412e-05, 4.00475e-05, 3.78622e-05, 3.59384e-05, 3.42391e-05, 3.27155e-05, 3.13469e-05, 3.01103e-05, 2.89931e-05, 2.79576e-05, 2.70132e-05, 2.6138e-05, 2.53342e-05, 2.45826e-05, 2.38885e-05, 2.32406e-05, 2.26339e-05, 2.207e-05, 2.15543e-05, 2.10678e-05, 2.06057e-05, 2.01696e-05, 1.97569e-05, 1.93609e-05, 1.89888e-05, 1.86362e-05, 1.82939e-05, 1.79771e-05, 1.76642e-05, 1.73703e-05, 1.70825e-05, 1.6812e-05, 1.65499e-05, 1.62941e-05, 1.60532e-05, 1.58152e-05, 1.55912e-05, 1.53691e-05, 1.51601e-05, 1.4958e-05, 1.47564e-05, 1.45645e-05, 1.43811e-05, 1.42029e-05, 1.40243e-05, 1.38567e-05, 1.36877e-05, 1.35295e-05, 1.33753e-05, 1.32197e-05, 1.30739e-05, 1.29317e-05, 1.27875e-05, 1.26527e-05, 1.2521e-05, 1.23869e-05, 1.22618e-05, 1.21394e-05, 1.20143e-05, 1.18977e-05, 1.17836e-05
5.86337e-07, 0.0105852, 0.00956241, 0.00724417, 0.00500327, 0.00332601, 0.00220132, 0.00148004, 0.00102268, 0.000729904, 0.000538985, 0.000411587, 0.000323931, 0.000262161, 0.000217431, 0.000184237, 0.000159002, 0.000139478, 0.000124057, 0.00011164, 0.000101529, 9.3139e-05, 8.61235e-05, 8.01566e-05, 7.50417e-05, 7.06295e-05, 6.67635e-05, 6.3361e-05, 6.03564e-05, 5.76631e-05, 5.52439e-05, 5.30588e-05, 5.10845e-05, 4.92734e-05, 4.76134e-05, 4.60855e-05, 4.46824e-05, 4.33732e-05, 4.21554e-05, 4.10189e-05, 3.99554e-05, 3.89575e-05, 3.80119e-05, 3.712e-05, 3.62769e-05, 3.54856e-05, 3.47277e-05, 3.40071e-05, 3.33209e-05, 3.26664e-05, 3.2041e-05, 3.1443e-05, 3.08698e-05, 3.03201e-05, 2.98e-05, 2.92926e-05, 2.8812e-05, 2.83414e-05, 2.78956e-05, 2.74654e-05, 2.70501e-05, 2.66487e-05, 2.62608e-05, 2.58999e-05, 2.55408e-05, 2.51899e-05, 2.485e-05, 2.45279e-05, 2.42077e-05, 2.39013e-05, 2.35991e-05, 2.331e-05, 2.30289e-05, 2.27507e-05, 2.24845e-05, 2.22177e-05, 2.1965e-05, 2.17142e-05, 2.14744e-05, 2.12401e-05, 2.10041e-05, 2.07812e-05, 2.05584e-05, 2.03458e-05, 2.0138e-05
9.755e-07, 0.0176245, 0.0159208, 0.0120553, 0.00832786, 0.00553366, 0.00366213, 0.00246195, 0.00170143, 0.00121451, 0.000896934, 0.00068464, 0.000538726, 0.000435806, 0.000361291, 0.000306078, 0.000264166, 0.000231685, 0.000205995, 0.000185348, 0.000168537, 0.00015459, 0.000142928, 0.000133009, 0.000124508, 0.000117176, 0.000110752, 0.000105099, 0.000100107, 9.56332e-05, 9.16151e-05, 8.8003e-05, 8.47074e-05, 8.17002e-05, 7.89442e-05, 7.64224e-05, 7.4079e-05, 7.19062e-05, 6.98849e-05, 6.79989e-05, 6.6234e-05, 6.45899e-05, 6.30318e-05, 6.15628e-05, 6.01747e-05, 5.88607e-05, 5.76139e-05, 5.64291e-05, 5.53111e-05, 5.42356e-05, 5.32085e-05, 5.22264e-05, 5.12861e-05, 5.03846e-05, 4.95196e-05, 4.86882e-05, 4.78887e-05, 4.7127e-05, 4.63849e-05, 4.5669e-05, 4.49779e-05, 4.43102e-05, 4.36644e-05, 4.30321e-05, 4.24194e-05, 4.18332e-05, 4.1257e-05, 4.07057e-05, 4.01625e-05, 3.96427e-05, 3.91295e-05, 3.86382e-05, 3.81604e-05, 3.76873e-05, 3.72344e-05, 3.67851e-05, 3.63551e-05, 3.59279e-05, 3.5519e-05, 3.512e-05, 3.47225e-05, 3.43422e-05, 3.39627e-05, 3.35998e-05, 3.32451e-05
1.88724e-06, 0.0341304, 0.0308297, 0.023347, 0.0161185, 0.0107113, 0.00708729, 0.00476388, 0.00329099, 0.0023489, 0.00173452, 0.00132381, 0.0010418, 0.000842861, 0.000698818, 0.000591807, 0.000510705, 0.000447758, 0.000398047, 0.000358187, 0.000325592, 0.000298616, 0.000276062, 0.000256881, 0.000240443, 0.000226265, 0.000213845, 0.000202916, 0.000193266, 0.000184618, 0.000176852, 0.000169838, 0.000163502, 0.000157691, 0.000152366, 0.000147466, 0.000142939, 0.000138768, 0.000134864, 0.000131221, 0.000127812, 0.000124614, 0.000121606, 0.000118792, 0.000116111, 0.000113574, 0.000111167, 0.000108879, 0.000106702, 0.000104626, 0.000102644, 0.000100767, 9.89517e-05, 9.72118e-05, 9.55419e-05, 9.39373e-05, 9.2394e-05, 9.09082e-05, 8.94761e-05, 8.80946e-05, 8.67609e-05, 8.54871e-05, 8.42408e-05, 8.30345e-05, 8.18664e-05, 8.07346e-05, 7.9637e-05, 7.85722e-05, 7.75383e-05, 7.65342e-05, 7.55581e-05, 7.4609e-05, 7.36858e-05, 7.27869e-05, 7.19117e-05, 7.1071e-05, 7.02399e-05, 6.94293e-05, 6.86388e-05, 6.78674e-05, 6.71143e-05, 6.63789e-05, 6.56604e-05, 6.49585e-05, 6.42724e-05
3.54495e-06, 0.0642714, 0.0580484, 0.0439247, 0.030311, 0.0201351, 0.0133191, 0.00895099, 0.00618262, 0.00441342, 0.0032587, 0.00248627, 0.00195647, 0.00158276, 0.00131218, 0.00111116, 0.000958826, 0.00084059, 0.000747384, 0.000672361, 0.000611271, 0.000560598, 0.00051823, 0.000482204, 0.000451329, 0.000424698, 0.000401373, 0.000380848, 0.000362725, 0.000346485, 0.000331902, 0.000318732, 0.000306776, 0.000295923, 0.000285926, 0.000276725, 0.000268227, 0.000260349, 0.000253067, 0.000246228, 0.000239829, 0.000233825, 0.000228179, 0.000222856, 0.000217826, 0.000213102, 0.000208584, 0.000204291, 0.000200204, 0.000196308, 0.000192588, 0.000189031, 0.000185626, 0.000182361, 0.000179259, 0.000176248, 0.000173351, 0.000170563, 0.000167875, 0.000165283, 0.00016278, 0.000160362, 0.000158024, 0.000155761, 0.00015357, 0.000151447, 0.000149413, 0.000147415, 0.000145475, 0.000143591, 0.00014176, 0.000139979, 0.000138246, 0.00013656, 0.000134918, 0.000133318, 0.000131759, 0.000130239, 0.000128756, 0.000127309, 0.000125896, 0.000124516, 0.000123169, 0.000121852, 0.000120565
6.46507e-06, 0.117761, 0.106255, 0.0803691, 0.0554136, 0.0367855, 0.0243144, 0.0163351, 0.0112836, 0.00805136, 0.00594417, 0.00453587, 0.0035682, 0.00288645, 0.00239288, 0.00202621, 0.00174835, 0.00153303, 0.0013627, 0.00122587, 0.00111446, 0.00102204, 0.000944772, 0.00087907, 0.000822765, 0.000774202, 0.000731666, 0.000694238, 0.000661192, 0.000631579, 0.000604989, 0.000580975, 0.00055928, 0.000539389, 0.000521161, 0.000504387, 0.000488893, 0.000474529, 0.000461254, 0.000448787, 0.000437121, 0.000426177, 0.000415882, 0.000406178, 0.00039708, 0.000388398, 0.000380163, 0.000372337, 0.000364887, 0.000357785, 0.000351004, 0.00034452, 0.000338313, 0.00033242, 0.000326708, 0.000321219, 0.00031594, 0.000310857, 0.000305959, 0.000301233, 0.000296672, 0.000292264, 0.000288002, 0.000283877, 0.000279884, 0.00027606, 0.000272307, 0.000268666, 0.00026513, 0.000261696, 0.000258358, 0.000255113, 0.000251955, 0.000248881, 0.000245889, 0.000242973, 0.000240131, 0.00023736, 0.000234657, 0.000232019, 0.000229444, 0.00022693, 0.000224474, 0.000222074, 0.000219765
1.14637e-05, 0.210528, 0.189818, 0.14323, 0.0986168, 0.0653918, 0.0431878, 0.0290075, 0.0200247, 0.0142851, 0.0105447, 0.00804556, 0.00632856, 0.00511906, 0.00424349, 0.00359309, 0.00310024, 0.00271835, 0.00241625, 0.00217403, 0.00197597, 0.00181207, 0.00167504, 0.00155852, 0.00145867, 0.00137255, 0.00129712, 0.00123075, 0.00117216, 0.00111965, 0.0010725, 0.00102992, 0.000991453, 0.000956183, 0.000923863, 0.000894123, 0.000866652, 0.00084134, 0.000817651, 0.000795546, 0.000774865, 0.000755461, 0.000737211, 0.000720006, 0.000703879, 0.000688486, 0.000673886, 0.000660012, 0.000646806, 0.000634216, 0.000622194, 0.0006107, 0.000599695, 0.00058925, 0.000579123, 0.000569393, 0.000560035, 0.000551024, 0.00054234, 0.000533964, 0.000525878, 0.000518064, 0.000510509, 0.000503198, 0.000496118, 0.000489341, 0.000482688, 0.000476232, 0.000469965, 0.000463877, 0.000457961, 0.000452207, 0.00044661, 0.000441162, 0.000435856, 0.000430688, 0.00042565, 0.000420738, 0.000415947, 0.000411271, 0.000406707, 0.00040225, 0.000397897, 0.000393708, 0.000389549
