,0.35,0.37,0.39,0.41,0.43,0.45,0.47,0.49,0.51,0.53,0.55,0.57,0.59,0.61,0.63,0.65,0.67,0.69,0.71,0.73,0.75,0.77,0.79,0.81,0.83,0.85,0.87,0.89,0.91,0.93,0.95,0.97,0.99,1.01
9.65272e-08, 0.00176675, 0.00159415, 0.00120664, 0.000833143, 0.000553795, 0.000366577, 0.000246627, 0.000170572, 0.000121918, 9.0183e-05, 6.89634e-05, 5.43881e-05, 4.41017e-05, 3.66498e-05, 3.11169e-05, 2.69138e-05, 2.36541e-05, 2.10771e-05, 1.90045e-05, 1.7311e-05, 1.59078e-05, 1.47298e-05, 1.37295e-05, 1.28708e-05, 1.21266e-05, 1.14758e-05, 1.09347e-05, 1.04634e-05, 1.00431e-05, 9.66402e-06, 9.32975e-06, 9.02288e-06, 8.74968e-06, 8.49547e-06
1.81314e-07, 0.00327367, 0.00295724, 0.00224054, 0.00154674, 0.00102783, 0.000680549, 0.000457913, 0.000316587, 0.000226229, 0.000167228, 0.000127777, 0.00010068, 8.15588e-05, 6.7709e-05, 5.74148e-05, 4.96099e-05, 4.35585e-05, 3.87682e-05, 3.4925e-05, 3.17802e-05, 2.9182e-05, 2.69969e-05, 2.51426e-05, 2.35571e-05, 2.21796e-05, 2.09762e-05, 1.99132e-05, 1.89659e-05, 1.81193e-05, 1.73578e-05, 1.66691e-05, 1.60512e-05, 1.55126e-05, 1.50144e-05
3.3067e-07, 0.00596833, 0.0053917, 0.0040849, 0.00282155, 0.00187587, 0.00124098, 0.000834508, 0.000576907, 0.000411858, 0.000304299, 0.000232385, 0.000182997, 0.000148151, 0.000122915, 0.000104186, 8.9946e-05, 7.89269e-05, 7.02218e-05, 6.32122e-05, 5.75028e-05, 5.27651e-05, 4.87922e-05, 4.54313e-05, 4.25412e-05, 4.00475e-05, 3.78622e-05, 3.59384e-05, 3.42391e-05, 3.27155e-05, 3.13469e-05, 3.01103e-05, 2.89931e-05, 2.79576e-05, 2.70132e-05
5.86337e-07, 0.0105852, 0.00956241, 0.00724417, 0.00500327, 0.00332601, 0.00220132, 0.00148004, 0.00102268, 0.000729904, 0.000538985, 0.000411587, 0.000323931, 0.000262161, 0.000217431, 0.000184237, 0.000159002, 0.000139478, 0.000124057, 0.00011164, 0.000101529, 9.3139e-05, 8.61235e-05, 8.01566e-05, 7.50417e-05, 7.06295e-05, 6.67635e-05, 6.3361e-05, 6.03564e-05, 5.76631e-05, 5.52439e-05, 5.30588e-05, 5.10845e-05, 4.92734e-05, 4.76134e-05
9.755e-07, 0.0176245, 0.0159208, 0.0120553, 0.00832786, 0.00553366, 0.00366213, 0.00246195, 0.00170143, 0.00121451, 0.000896934, 0.00068464, 0.000538726, 0.000435806, 0.000361291, 0.000306078, 0.000264166, 0.000231685, 0.000205995, 0.000185348, 0.000168537, 0.00015459, 0.000142928, 0.000133009, 0.000124508, 0.000117176, 0.000110752, 0.000105099, 0.000100107, 9.56332e-05, 9.16151e-05, 8.8003e-05, 8.47074e-05, 8.17002e-05, 7.89442e-05
1.88724e-06, 0.0341304, 0.0308297, 0.023347, 0.0161185, 0.0107113, 0.00708729, 0.00476388, 0.00329099, 0.0023489, 0.00173452, 0.00132381, 0.0010418, 0.000842861, 0.000698818, 0.000591807, 0.000510705, 0.000447758, 0.000398047, 0.000358187, 0.000325592, 0.000298616, 0.000276062, 0.000256881, 0.000240443, 0.000226265, 0.000213845, 0.000202916, 0.000193266, 0.000184618, 0.000176852, 0.000169838, 0.000163502, 0.000157691, 0.000152366
3.54495e-06, 0.0642714, 0.0580484, 0.0439247, 0.030311, 0.0201351, 0.0133191, 0.00895099, 0.00618262, 0.00441342, 0.0032587, 0.00248627, 0.00195647, 0.00158276, 0.00131218, 0.00111116, 0.000958826, 0.00084059, 0.000747384, 0.000672361, 0.000611271, 0.000560598, 0.00051823, 0.000482204, 0.000451329, 0.000424698, 0.000401373, 0.000380848, 0.000362725, 0.000346485, 0.000331902, 0.000318732, 0.000306776, 0.000295923, 0.000285926
6.46507e-06, 0.117761, 0.106255, 0.0803691, 0.0554136, 0.0367855, 0.0243144, 0.0163351, 0.0112836, 0.00805136, 0.00594417, 0.00453587, 0.0035682, 0.00288645, 0.00239288, 0.00202621, 0.00174835, 0.00153303, 0.0013627, 0.00122587, 0.00111446, 0.00102204, 0.000944772, 0.00087907, 0.000822765, 0.000774202, 0.000731666, 0.000694238, 0.000661192, 0.000631579, 0.000604989, 0.000580975, 0.00055928, 0.000539389, 0.000521161
1.14637e-05, 0.210528, 0.189818, 0.14323, 0.0986168, 0.0653918, 0.0431878, 0.0290075, 0.0200247, 0.0142851, 0.0105447, 0.00804556, 0.00632856, 0.00511906, 0.00424349, 0.00359309, 0.00310024, 0.00271835, 0.00241625, 0.00217403, 0.00197597, 0.00181207, 0.00167504, 0.00155852, 0.00145867, 0.00137255, 0.00129712, 0.00123075, 0.00117216, 0.00111965, 0.0010725, 0.00102992, 0.000991453, 0.000956183, 0.000923863
1.9765e-05, 0.367243, 0.331273, 0.249397, 0.17113, 0.113224, 0.0747011, 0.0501154, 0.0345759, 0.0246562, 0.0181955, 0.0138806, 0.0109169, 0.00882967, 0.0073189, 0.00619678, 0.00534656, 0.00468778, 0.00416669, 0.00374889, 0.00340726, 0.00312456, 0.00288821, 0.00268725, 0.00251503, 0.00236651, 0.00223642, 0.00212196, 0.00202091, 0.00193036, 0.00184905, 0.00177563, 0.0017093, 0.00164848, 0.00159275
