100.308,0.268747,0.286231,0.295594,0.298254,0.295705,0.289387,0.280454,0.269928,0.258472,0.246709,0.234936,0.2235,0.212482,0.202067,0.192223,0.183045,0.174457,0.166505,0.159098,0.152253,0.145892,0.140013,0.134549,0.129489,0.124781,0.120412,0.116322,0.112543,0.108983,0.105685,0.102566,0.0996681,0.0969197,0.0943579,0.0919208,0.0896415,0.0874676,0.0854286,0.0834786,0.081644,0.0798854,0.0782267,0.0766327,0.0751255,0.0736739,0.0722982,0.0709705,0.0697094,0.0684899,0.0673293,0.0662049,0.0651326,0.0640921,0.0630982,0.062132,0.0612075,0.0603075,0.0594451,0.0586043,0.0577973,0.0570097,0.0562528,0.0555129,0.0548011,0.0541045,0.0534336,0.0527763,0.0521425,0.0515209,0.0509209,0.0503321
100.421,0.268748,0.286235,0.295599,0.298259,0.29571,0.289391,0.280457,0.269929,0.258472,0.246707,0.234932,0.223494,0.212474,0.202058,0.192213,0.183033,0.174444,0.166491,0.159082,0.152237,0.145874,0.139995,0.134529,0.129469,0.12476,0.12039,0.1163,0.112521,0.10896,0.105661,0.102542,0.0996436,0.0968947,0.0943326,0.0918951,0.0896155,0.0874412,0.085402,0.0834516,0.0816167,0.0798579,0.0781989,0.0766047,0.0750972,0.0736455,0.0722695,0.0709416,0.0696803,0.0684606,0.0672998,0.0661753,0.0651028,0.0640622,0.0630681,0.0621017,0.0611771,0.060277,0.0594144,0.0585735,0.0577665,0.0569786,0.0562216,0.0554817,0.0547697,0.054073,0.053402,0.0527446,0.0521107,0.051489,0.050889,0.0503
100.599,0.268753,0.286244,0.29561,0.298271,0.295721,0.289401,0.280464,0.269934,0.258474,0.246706,0.234929,0.223487,0.212465,0.202046,0.192199,0.183118,0.174425,0.166564,0.15906,0.1523,0.145933,0.14005,0.13458,0.129551,0.124804,0.120431,0.116371,0.112588,0.109024,0.105722,0.1026,0.0996992,0.0969479,0.0943834,0.0919437,0.0896619,0.0874857,0.0854446,0.0834925,0.081656,0.0798955,0.078235,0.0766623,0.0751305,0.0736998,0.0723223,0.070993,0.0697302,0.0685092,0.0673471,0.0662214,0.0651477,0.0641059,0.0631107,0.0621433,0.0612176,0.0603165,0.0594531,0.0586112,0.0578032,0.0570145,0.0562567,0.0555159,0.0548032,0.0541057,0.053434,0.0527759,0.0521412,0.0515189,0.0509182,0.0503286
100.874,0.269186,0.286606,0.29609,0.298756,0.296201,0.28987,0.281011,0.270459,0.258976,0.247184,0.235382,0.223918,0.212873,0.202499,0.192565,0.183374,0.174755,0.166849,0.159358,0.152557,0.146128,0.140283,0.134756,0.129754,0.125009,0.120628,0.116549,0.11276,0.109189,0.105881,0.102754,0.0998472,0.0970908,0.0945216,0.0920773,0.0897914,0.087643,0.0855976,0.0836414,0.081801,0.0800369,0.0783729,0.0767607,0.0752619,0.0737929,0.0724129,0.0710812,0.0698162,0.068593,0.0674548,0.0663011,0.0652509,0.064207,0.0632098,0.0622405,0.0613129,0.06041,0.0595447,0.0587012,0.0578916,0.0571013,0.0563419,0.0555996,0.0548855,0.0541866,0.0535135,0.052854,0.0522181,0.0515945,0.0509926,0.0504018
101.289,0.26999,0.2875,0.296978,0.299526,0.297206,0.290738,0.281818,0.271235,0.259817,0.247889,0.236144,0.224641,0.21356,0.203046,0.193184,0.183958,0.175313,0.167355,0.159929,0.153018,0.146646,0.140704,0.135233,0.130132,0.12538,0.121035,0.116885,0.113129,0.109546,0.106227,0.103088,0.100172,0.0974056,0.0948275,0.0923747,0.0900809,0.0879114,0.0858591,0.0838962,0.0820497,0.0802796,0.0786099,0.0769979,0.0754884,0.0740199,0.0726352,0.0712989,0.0700296,0.0688022,0.067649,0.0665024,0.0654378,0.0643904,0.0633899,0.0624173,0.0614866,0.0605806,0.0597125,0.0588661,0.0580538,0.0572609,0.0565254,0.0557543,0.0550637,0.0543623,0.0536868,0.0530249,0.0523867,0.0517608,0.0511568,0.0505638
101.903,0.271305,0.288785,0.298426,0.30104,0.298604,0.292154,0.283292,0.272652,0.261127,0.249183,0.237333,0.22577,0.214724,0.204172,0.194236,0.184956,0.176267,0.168246,0.160766,0.15383,0.14741,0.14145,0.135936,0.130812,0.126099,0.121649,0.117494,0.113695,0.110093,0.106757,0.103602,0.100716,0.0979345,0.0953421,0.0928756,0.090569,0.0883778,0.0863142,0.0843405,0.0824838,0.0807039,0.0790251,0.0774081,0.0758863,0.0744136,0.0730212,0.0716775,0.0704011,0.0691669,0.0679995,0.0668543,0.0657761,0.0647229,0.0637169,0.062739,0.0618032,0.060923,0.0600499,0.0591986,0.0583816,0.0575841,0.0568009,0.0560687,0.0553313,0.0546262,0.053947,0.0532816,0.0526676,0.0520382,0.0514307,0.0508344
102.791,0.27346,0.291015,0.300795,0.303468,0.301085,0.294471,0.285589,0.27473,0.263214,0.251203,0.239339,0.227574,0.216486,0.205763,0.195829,0.186384,0.177712,0.169613,0.162065,0.15508,0.148667,0.142598,0.137095,0.131869,0.127148,0.122679,0.118499,0.114654,0.111021,0.107657,0.104475,0.101537,0.0987329,0.0961192,0.0936323,0.0913067,0.0890919,0.0870115,0.0850215,0.0831496,0.0813549,0.0796624,0.0780343,0.0764978,0.0750532,0.0736489,0.0722936,0.0710063,0.0697615,0.0685795,0.0674289,0.066337,0.0652748,0.0642602,0.0632739,0.0623301,0.061423,0.0605426,0.0596841,0.0588603,0.058056,0.057277,0.0565279,0.0557949,0.0550837,0.0543988,0.0537278,0.0530912,0.0524565,0.051844,0.0512427
104.053,0.276649,0.294557,0.304458,0.307022,0.304634,0.297897,0.288926,0.278024,0.266401,0.254138,0.242167,0.23022,0.219019,0.208239,0.198121,0.188622,0.179876,0.171593,0.164031,0.156889,0.150424,0.144333,0.138716,0.133472,0.12864,0.124126,0.119902,0.116005,0.112329,0.108925,0.105706,0.102721,0.0998835,0.0972878,0.0947708,0.0924172,0.0901732,0.0880677,0.0860536,0.0841591,0.0823427,0.0806298,0.078983,0.0774268,0.0759392,0.0745183,0.0731468,0.0718442,0.0705845,0.0693866,0.0682241,0.0671175,0.0660426,0.0650159,0.0640178,0.0630967,0.0621368,0.061246,0.0603773,0.0595763,0.0587622,0.0579783,0.0572156,0.0564782,0.0557583,0.055065,0.0543857,0.0537339,0.0530915,0.0524716,0.051863
105.81,0.281151,0.299237,0.30946,0.312015,0.309586,0.302895,0.293757,0.282568,0.270759,0.258392,0.246102,0.23407,0.222675,0.211642,0.201431,0.191798,0.182822,0.174461,0.166792,0.159514,0.152942,0.146697,0.141039,0.135658,0.130791,0.126205,0.122209,0.117949,0.114212,0.110752,0.107479,0.10444,0.101555,0.09888,0.0963216,0.0939297,0.0916479,0.0895081,0.0874608,0.0855796,0.0837326,0.0819912,0.080317,0.0787345,0.0772129,0.0757684,0.0743739,0.0730496,0.0717687,0.0705502,0.0693689,0.0682431,0.0671502,0.0661065,0.0650916,0.0641291,0.0631762,0.0622706,0.0613873,0.060548,0.0597205,0.0589252,0.0581483,0.0574002,0.0566684,0.0559952,0.0553044,0.0546392,0.053986,0.0533557,0.0527368
108.216,0.287511,0.307342,0.316279,0.319056,0.316548,0.309599,0.300245,0.288932,0.276845,0.264103,0.251629,0.239246,0.227594,0.216408,0.20598,0.196045,0.186936,0.17832,0.170485,0.163124,0.156325,0.150004,0.144228,0.138718,0.133749,0.129,0.124678,0.120561,0.116741,0.113262,0.109915,0.106807,0.103858,0.101112,0.0984964,0.0960513,0.0937179,0.0915304,0.089437,0.0874779,0.0855898,0.0838099,0.0820985,0.080523,0.0789645,0.0774875,0.0760614,0.0747074,0.0733975,0.0721514,0.0709435,0.0697923,0.0686745,0.0676073,0.0665694,0.0655783,0.0646099,0.0636839,0.0627807,0.0619158,0.0610695,0.0602567,0.0594619,0.0586974,0.057949,0.0572347,0.0565285,0.0558479,0.0551801,0.0545358,0.053903
111.454,0.295931,0.315079,0.325649,0.328374,0.325778,0.318771,0.309121,0.297359,0.284913,0.271781,0.259088,0.246332,0.234326,0.222726,0.211997,0.201855,0.192486,0.183607,0.175536,0.167897,0.160959,0.154391,0.148449,0.142848,0.137665,0.132831,0.128325,0.124144,0.120427,0.116582,0.113137,0.109939,0.106903,0.104129,0.101435,0.0989181,0.0965153,0.0942635,0.0921079,0.0900831,0.088139,0.0863066,0.0845444,0.0828862,0.0812814,0.0797613,0.0782931,0.0768996,0.075551,0.074308,0.0730641,0.0718787,0.0707276,0.0696288,0.0685598,0.067538,0.066542,0.0655885,0.0646582,0.0637663,0.0628947,0.0620579,0.0612393,0.0604521,0.0596814,0.0589406,0.0582132,0.0575124,0.0568246,0.0561612,0.0555096
115.743,0.307073,0.327183,0.337905,0.3407,0.338166,0.330756,0.320734,0.308511,0.29574,0.282121,0.268834,0.255603,0.243144,0.231212,0.220069,0.209461,0.199741,0.19053,0.182155,0.174305,0.167031,0.160288,0.154116,0.148245,0.142924,0.13785,0.133231,0.128902,0.124789,0.121045,0.117469,0.11415,0.110998,0.108072,0.105277,0.102666,0.100172,0.0978356,0.0955985,0.0935445,0.091526,0.0896242,0.0877945,0.086067,0.0844006,0.0828229,0.0812985,0.079852,0.0784518,0.0771258,0.0758345,0.0746045,0.0734095,0.0722692,0.0711596,0.0700988,0.0690651,0.0680756,0.0671099,0.0662204,0.0653153,0.0644465,0.0635964,0.0627793,0.0619789,0.0612089,0.0604536,0.059726,0.0590117,0.0583231,0.0576463
121.335,0.32163,0.342715,0.353883,0.356799,0.354158,0.346376,0.335876,0.323248,0.309725,0.295475,0.28154,0.267694,0.254766,0.242173,0.230502,0.219385,0.209206,0.199663,0.190793,0.182586,0.175041,0.167909,0.161443,0.155289,0.149724,0.144475,0.139573,0.135043,0.130826,0.126814,0.123185,0.119594,0.116456,0.113221,0.110293,0.107614,0.105001,0.102554,0.10021,0.0980129,0.0958981,0.0939065,0.0919893,0.0901794,0.0884333,0.0867808,0.0851835,0.0836685,0.0822012,0.0808074,0.0794544,0.0782077,0.0769551,0.0757604,0.0745972,0.0734858,0.0724021,0.0713654,0.070353,0.0693867,0.0684382,0.0675281,0.0666372,0.0657812,0.0649423,0.0641356,0.063344,0.0625818,0.0618332,0.0611118,0.0604025
128.521,0.340364,0.362645,0.374431,0.378427,0.374693,0.366461,0.355345,0.34184,0.327687,0.312625,0.297881,0.283245,0.269455,0.256255,0.243906,0.232152,0.221382,0.2112,0.201907,0.19323,0.185255,0.177705,0.170863,0.164354,0.158468,0.152924,0.147728,0.142939,0.13842,0.134234,0.130282,0.126596,0.123119,0.119853,0.116869,0.113927,0.111161,0.108572,0.106091,0.103762,0.101523,0.099416,0.0973865,0.0954714,0.093623,0.0918746,0.0901835,0.0885804,0.087027,0.0855515,0.0841189,0.0827596,0.0814337,0.0802131,0.0789814,0.0778052,0.0766578,0.0755606,0.0744885,0.0734621,0.0724577,0.0714945,0.0705511,0.0696452,0.0687569,0.0679031,0.0670648,0.0662581,0.0654654,0.0647019,0.0639508
137.628,0.364114,0.387895,0.400466,0.403854,0.400504,0.391697,0.380007,0.365563,0.350272,0.334181,0.318583,0.302951,0.28819,0.273963,0.260771,0.248335,0.236816,0.225927,0.215997,0.206621,0.198101,0.190125,0.182806,0.175851,0.169554,0.163549,0.158071,0.152876,0.148113,0.143645,0.139407,0.135479,0.131807,0.128269,0.124964,0.121868,0.11897,0.116144,0.113602,0.111057,0.108661,0.106408,0.104236,0.102188,0.10021,0.0983401,0.0965301,0.0948156,0.0931529,0.0915746,0.0900412,0.0885831,0.0871638,0.0858154,0.0844974,0.0832395,0.0820115,0.0808382,0.0796908,0.0786361,0.0775608,0.0765304,0.0755204,0.0745512,0.0736002,0.0726867,0.0717893,0.0709262,0.0700775,0.0692606,0.0684565
149.015,0.393573,0.419219,0.432761,0.436525,0.432731,0.424043,0.410601,0.395003,0.378474,0.361289,0.344277,0.327402,0.311459,0.296235,0.281973,0.268424,0.255981,0.244222,0.233496,0.22347,0.214258,0.20555,0.197644,0.190132,0.183329,0.176922,0.170922,0.165389,0.160241,0.15534,0.150832,0.146517,0.142553,0.138727,0.135212,0.131872,0.128677,0.125683,0.12282,0.120125,0.117593,0.1151,0.112808,0.110538,0.108453,0.106377,0.104419,0.102566,0.100767,0.0991135,0.0974539,0.0958769,0.0943408,0.0928791,0.0914524,0.0900922,0.0887631,0.0874942,0.0862523,0.0850678,0.0839042,0.0827902,0.0816972,0.0806493,0.0796201,0.0786325,0.0776612,0.076728,0.0758095,0.0749263,0.074056
163.074,0.429883,0.457813,0.472542,0.476625,0.472443,0.462366,0.448274,0.431879,0.413224,0.394503,0.375925,0.357526,0.340128,0.323538,0.307971,0.293184,0.279602,0.266776,0.255068,0.244138,0.23408,0.224572,0.215942,0.207745,0.200318,0.193333,0.186774,0.180745,0.175122,0.169772,0.164852,0.160141,0.15581,0.151636,0.1478,0.144155,0.14066,0.137397,0.13426,0.131322,0.128494,0.125833,0.123269,0.120848,0.118573,0.116302,0.114221,0.112138,0.110229,0.108311,0.106554,0.104831,0.103204,0.101555,0.100046,0.0985084,0.0970547,0.0956685,0.0943102,0.093013,0.0917403,0.0905233,0.0893277,0.0881829,0.0870571,0.085978,0.0849156,0.083896,0.0828913,0.0819262,0.0809743
180.224,0.474079,0.504501,0.520652,0.525371,0.520726,0.50956,0.493831,0.475632,0.455477,0.435077,0.414215,0.394167,0.375,0.356569,0.339434,0.323315,0.308347,0.29423,0.281325,0.269159,0.258085,0.247735,0.238111,0.229197,0.221011,0.213214,0.206086,0.199351,0.193156,0.187359,0.181845,0.176746,0.171967,0.167374,0.16314,0.159047,0.155269,0.151599,0.148213,0.144976,0.141852,0.138922,0.136089,0.133425,0.130846,0.12841,0.12605,0.123815,0.121647,0.119589,0.117651,0.11569,0.113899,0.112075,0.110415,0.108714,0.107168,0.105639,0.104138,0.102707,0.101302,0.0999591,0.0986385,0.0973757,0.0961836,0.0949418,0.093819,0.0926433,0.0915836,0.0904688,0.0894172
200.905,0.526909,0.560559,0.578398,0.583595,0.578391,0.566251,0.548757,0.528291,0.505953,0.483124,0.46039,0.438168,0.416689,0.396233,0.377217,0.359348,0.342732,0.327069,0.312742,0.299377,0.286936,0.275458,0.264889,0.254876,0.245787,0.237125,0.229212,0.221844,0.214851,0.208425,0.20239,0.19664,0.191329,0.18623,0.181525,0.177064,0.17278,0.168786,0.164939,0.161344,0.157868,0.154614,0.151537,0.148502,0.145703,0.142925,0.140367,0.137814,0.135468,0.133184,0.130957,0.128842,0.12678,0.124819,0.122903,0.121078,0.119293,0.117593,0.115923,0.114331,0.112766,0.111273,0.109802,0.108398,0.107016,0.105689,0.104442,0.103131,0.101954,0.100711,0.0995954
225.572,0.58961,0.627076,0.64689,0.652606,0.646728,0.632849,0.613295,0.590725,0.565778,0.540544,0.514687,0.490135,0.466131,0.443519,0.422057,0.402298,0.383541,0.366394,0.35004,0.335121,0.321207,0.308387,0.29658,0.285387,0.275228,0.26555,0.256698,0.24848,0.240649,0.233477,0.226728,0.220303,0.214359,0.208664,0.203397,0.198419,0.193617,0.189158,0.184845,0.180827,0.176932,0.173295,0.169851,0.166452,0.163319,0.160207,0.157344,0.154484,0.151858,0.149302,0.146801,0.144438,0.142122,0.139931,0.137779,0.13574,0.133735,0.131832,0.129958,0.128176,0.12642,0.124749,0.123166,0.121527,0.120039,0.118491,0.117093,0.115624,0.114304,0.112911,0.111663
254.688,0.662814,0.705077,0.727164,0.733084,0.726405,0.711133,0.689161,0.663855,0.635859,0.607305,0.578546,0.551033,0.524093,0.498757,0.474649,0.452288,0.431222,0.41202,0.393818,0.377077,0.361448,0.34706,0.333641,0.321384,0.30982,0.299102,0.289002,0.279649,0.27098,0.262937,0.255223,0.248138,0.24145,0.235062,0.229132,0.223433,0.218139,0.213025,0.208277,0.203764,0.199378,0.195291,0.191315,0.187591,0.183966,0.180563,0.177335,0.17412,0.171158,0.168196,0.165464,0.16272,0.160195,0.157646,0.155304,0.153009,0.150748,0.148607,0.146494,0.144489,0.142509,0.140628,0.138771,0.136998,0.135248,0.133577,0.131926,0.130346,0.128785,0.12729,0.12581
288.716,0.748112,0.795081,0.819744,0.826653,0.81902,0.801396,0.776633,0.748182,0.716679,0.684573,0.652234,0.621321,0.591007,0.562528,0.535389,0.51047,0.486739,0.464919,0.444427,0.425589,0.407985,0.391976,0.376846,0.362891,0.349856,0.337799,0.326401,0.316031,0.306251,0.297204,0.288492,0.280528,0.272845,0.265789,0.258965,0.25267,0.246571,0.241047,0.235449,0.230479,0.225522,0.220915,0.216414,0.21222,0.208116,0.204282,0.200528,0.197004,0.193552,0.190402,0.187119,0.184116,0.181166,0.17838,0.175639,0.173049,0.17049,0.168074,0.16577,0.163419,0.161264,0.159054,0.157033,0.154949,0.15305,0.151082,0.149293,0.147512,0.14574,0.144055,0.142375
328.108,0.845562,0.898205,0.925748,0.933369,0.92462,0.904667,0.876712,0.844674,0.809172,0.773406,0.736958,0.701831,0.667668,0.635615,0.605298,0.576973,0.550208,0.525619,0.502503,0.481498,0.46163,0.443382,0.426312,0.41057,0.395864,0.382271,0.369567,0.357897,0.346677,0.336491,0.326643,0.317674,0.30898,0.301037,0.293312,0.286222,0.279454,0.2731,0.266884,0.261151,0.255537,0.250337,0.245239,0.240503,0.235853,0.231522,0.227262,0.223285,0.219367,0.215707,0.212086,0.208696,0.205453,0.202201,0.199192,0.196263,0.19336,0.190626,0.187916,0.185351,0.182811,0.180405,0.178018,0.175753,0.173505,0.17137,0.169248,0.167233,0.165222,0.163315,0.161409
373.303,0.956151,1.01514,1.04586,1.0542,1.04415,1.02157,0.990003,0.953921,0.913909,0.873289,0.832238,0.793086,0.754584,0.718513,0.68403,0.652437,0.622246,0.594551,0.568469,0.54481,0.522391,0.501812,0.48255,0.464801,0.448206,0.43288,0.418334,0.405393,0.392701,0.381234,0.370099,0.359998,0.350165,0.341216,0.332474,0.324641,0.316826,0.309655,0.30262,0.296144,0.289783,0.283912,0.278134,0.272784,0.267511,0.262618,0.257785,0.25329,0.248845,0.244702,0.240597,0.236887,0.233088,0.229525,0.225994,0.22268,0.219383,0.21629,0.213207,0.21031,0.20742,0.204702,0.201986,0.199427,0.196869,0.194457,0.192042,0.189761,0.187476,0.185318,0.183152
424.714,1.0798,1.14638,1.18054,1.189,1.17746,1.15252,1.1169,1.07631,1.03127,0.985617,0.939423,0.895453,0.852114,0.811579,0.772725,0.736876,0.703194,0.672043,0.642645,0.615735,0.590472,0.567576,0.545864,0.525875,0.507169,0.489911,0.473475,0.458936,0.4446,0.43171,0.41913,0.407769,0.396655,0.386587,0.376701,0.367711,0.358865,0.350962,0.342998,0.335698,0.328494,0.321873,0.315325,0.309289,0.303312,0.297788,0.292308,0.287233,0.28219,0.27751,0.272853,0.268527,0.264212,0.260329,0.256315,0.252569,0.248826,0.24533,0.24183,0.238554,0.235272,0.232198,0.229114,0.22622,0.223314,0.220586,0.217843,0.215263,0.212668,0.210225,0.207765
482.718,1.21793,1.29219,1.32935,1.3391,1.32583,1.29707,1.25699,1.21148,1.16091,1.11028,1.05841,1.00868,0.960019,0.915016,0.871352,0.831121,0.792901,0.758303,0.725239,0.695006,0.666589,0.640591,0.616175,0.593999,0.572958,0.553566,0.53504,0.518496,0.502339,0.487889,0.473706,0.461187,0.448647,0.437347,0.426188,0.41608,0.406088,0.397019,0.388022,0.379813,0.37167,0.364402,0.356995,0.350197,0.343431,0.337208,0.331004,0.325282,0.319571,0.314294,0.309018,0.304132,0.299241,0.294713,0.290165,0.285939,0.281696,0.277752,0.273784,0.270232,0.266511,0.263041,0.259543,0.256275,0.252979,0.249898,0.246786,0.243873,0.240928,0.23817,0.235379
