,0.30,0.31,0.32,0.33,0.34,0.35,0.36,0.37,0.38,0.39,0.40,0.41,0.42,0.43,0.44,0.45,0.46,0.47,0.48,0.49,0.50,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.70,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.80,0.81,0.82,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.90,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.99,1.00
3.94163e-08, 0.000174503, 0.000181202, 0.000172328, 0.000153411, 0.000130188, 0.000106746, 8.5592e-05, 6.76815e-05, 5.31338e-05, 4.16966e-05, 3.27917e-05, 2.59703e-05, 2.0737e-05, 1.67328e-05, 1.36609e-05, 1.12815e-05, 9.44329e-06, 7.98993e-06, 6.85636e-06, 5.93626e-06, 5.21273e-06, 4.60718e-06, 4.12878e-06, 3.72974e-06, 3.38707e-06, 3.11321e-06, 2.91271e-06, 2.77289e-06, 2.63832e-06, 2.5332e-06, 2.44139e-06, 2.36696e-06, 2.29298e-06, 2.23833e-06, 2.1923e-06, 2.15037e-06, 2.10862e-06, 2.07621e-06, 2.0425e-06, 2.01744e-06, 1.99898e-06, 1.96948e-06, 1.95793e-06, 1.94008e-06, 1.92409e-06, 1.90952e-06, 1.89546e-06, 1.88394e-06, 1.8718e-06, 1.86187e-06, 1.85131e-06, 1.84348e-06, 1.83421e-06, 1.82727e-06, 1.82653e-06, 1.81368e-06, 1.81399e-06, 1.80189e-06, 1.80343e-06, 1.79116e-06, 1.79418e-06, 1.78856e-06, 1.78556e-06, 1.78055e-06, 1.77834e-06, 1.77383e-06, 1.77146e-06, 1.76785e-06, 1.76572e-06, 1.76205e-06, 1.76014e-06
7.62564e-08, 0.000331209, 0.000344947, 0.000328004, 0.000292388, 0.000247982, 0.000203351, 0.000162872, 0.000128581, 0.000100877, 7.89422e-05, 6.19256e-05, 4.89024e-05, 3.88724e-05, 3.12601e-05, 2.53718e-05, 2.08564e-05, 1.73302e-05, 1.45747e-05, 1.23998e-05, 1.06702e-05, 9.281e-06, 8.14744e-06, 7.22849e-06, 6.46076e-06, 5.83367e-06, 5.29472e-06, 4.8463e-06, 4.45304e-06, 4.12806e-06, 3.8712e-06, 3.66271e-06, 3.48443e-06, 3.33759e-06, 3.20038e-06, 3.08533e-06, 2.98032e-06, 2.89806e-06, 2.82344e-06, 2.74686e-06, 2.68906e-06, 2.62224e-06, 2.58079e-06, 2.53115e-06, 2.49709e-06, 2.45019e-06, 2.42303e-06, 2.38076e-06, 2.36154e-06, 2.323e-06, 2.30766e-06, 2.27346e-06, 2.26238e-06, 2.23677e-06, 2.22179e-06, 2.20569e-06, 2.1874e-06, 2.17309e-06, 2.15708e-06, 2.14537e-06, 2.13546e-06, 2.11948e-06, 2.11139e-06, 2.0974e-06, 2.08923e-06, 2.07752e-06, 2.07029e-06, 2.0584e-06, 2.052e-06, 2.0421e-06, 2.03637e-06, 2.0261e-06
1.43238e-07, 0.000621964, 0.00064671, 0.000614897, 0.000548127, 0.000464744, 0.000381001, 0.000304987, 0.00024095, 0.00018874, 0.000147523, 0.000115656, 9.10268e-05, 7.23461e-05, 5.79377e-05, 4.69014e-05, 3.84346e-05, 3.18107e-05, 2.66684e-05, 2.2584e-05, 1.93647e-05, 1.67557e-05, 1.46601e-05, 1.29333e-05, 1.15146e-05, 1.03324e-05, 9.34614e-06, 8.50966e-06, 7.79574e-06, 7.18651e-06, 6.65497e-06, 6.19731e-06, 5.78979e-06, 5.43901e-06, 5.1648e-06, 4.92928e-06, 4.71028e-06, 4.52545e-06, 4.35431e-06, 4.20303e-06, 4.06622e-06, 3.9536e-06, 3.84138e-06, 3.74179e-06, 3.64899e-06, 3.57376e-06, 3.48926e-06, 3.42805e-06, 3.35834e-06, 3.30157e-06, 3.24361e-06, 3.19437e-06, 3.14215e-06, 3.09948e-06, 3.05534e-06, 3.02116e-06, 2.97899e-06, 2.94997e-06, 2.90941e-06, 2.88471e-06, 2.85387e-06, 2.82804e-06, 2.79844e-06, 2.77516e-06, 2.75018e-06, 2.72913e-06, 2.70454e-06, 2.68718e-06, 2.66467e-06, 2.64711e-06, 2.62826e-06, 2.61201e-06
2.61229e-07, 0.00113532, 0.00117847, 0.00112138, 0.000998752, 0.000846688, 0.000694019, 0.000555394, 0.000438667, 0.000343446, 0.000268474, 0.000210203, 0.000165504, 0.000131251, 0.000104962, 8.49228e-05, 6.94034e-05, 5.74138e-05, 4.79759e-05, 4.05765e-05, 3.4683e-05, 2.99352e-05, 2.61281e-05, 2.29772e-05, 2.04145e-05, 1.82484e-05, 1.64811e-05, 1.49558e-05, 1.36736e-05, 1.25626e-05, 1.16152e-05, 1.07839e-05, 1.00697e-05, 9.43224e-06, 8.87182e-06, 8.36624e-06, 7.92164e-06, 7.52054e-06, 7.19647e-06, 6.89483e-06, 6.63504e-06, 6.399e-06, 6.18133e-06, 5.98135e-06, 5.8047e-06, 5.64279e-06, 5.49391e-06, 5.35006e-06, 5.22401e-06, 5.10715e-06, 4.99151e-06, 4.89516e-06, 4.79713e-06, 4.70702e-06, 4.62432e-06, 4.54463e-06, 4.47173e-06, 4.39773e-06, 4.33302e-06, 4.27283e-06, 4.20899e-06, 4.15856e-06, 4.09985e-06, 4.05229e-06, 4.00418e-06, 3.95875e-06, 3.91492e-06, 3.87344e-06, 3.83343e-06, 3.79235e-06, 3.75583e-06, 3.72058e-06
4.63206e-07, 0.0020123, 0.00208869, 0.00199053, 0.0017701, 0.00150047, 0.00123065, 0.000984686, 0.000777099, 0.00060826, 0.000475367, 0.000372039, 0.000292822, 0.000232081, 0.000185597, 0.000149965, 0.000122535, 0.000101214, 8.45206e-05, 7.14184e-05, 6.0915e-05, 5.25628e-05, 4.5758e-05, 4.02393e-05, 3.56408e-05, 3.18701e-05, 2.86945e-05, 2.60081e-05, 2.37349e-05, 2.17746e-05, 2.01025e-05, 1.86319e-05, 1.73785e-05, 1.62468e-05, 1.52745e-05, 1.4384e-05, 1.36198e-05, 1.29101e-05, 1.22894e-05, 1.17159e-05, 1.11999e-05, 1.07221e-05, 1.03025e-05, 9.9313e-06, 9.60613e-06, 9.2904e-06, 9.01394e-06, 8.7478e-06, 8.5136e-06, 8.27953e-06, 8.07869e-06, 7.88768e-06, 7.70816e-06, 7.53536e-06, 7.38293e-06, 7.22976e-06, 7.09089e-06, 6.96157e-06, 6.83514e-06, 6.71633e-06, 6.60856e-06, 6.50016e-06, 6.40319e-06, 6.30011e-06, 6.21274e-06, 6.12276e-06, 6.04336e-06, 5.96086e-06, 5.884e-06, 5.81364e-06, 5.74155e-06, 5.67745e-06
7.70644e-07, 0.0033481, 0.00347524, 0.00331193, 0.002945, 0.00249977, 0.00204596, 0.00163691, 0.00129175, 0.00101096, 0.000790002, 0.000618157, 0.000486451, 0.000385429, 0.000308316, 0.00024902, 0.000203399, 0.000167918, 0.000140161, 0.000118301, 0.000100947, 8.70011e-05, 7.56945e-05, 6.64821e-05, 5.89025e-05, 5.26023e-05, 4.73104e-05, 4.28627e-05, 3.90661e-05, 3.58477e-05, 3.30309e-05, 3.06294e-05, 2.84957e-05, 2.66603e-05, 2.50166e-05, 2.3573e-05, 2.22733e-05, 2.11316e-05, 2.00764e-05, 1.91519e-05, 1.82964e-05, 1.75267e-05, 1.68248e-05, 1.61679e-05, 1.55738e-05, 1.50153e-05, 1.45106e-05, 1.40369e-05, 1.36192e-05, 1.32309e-05, 1.28733e-05, 1.25339e-05, 1.22256e-05, 1.19296e-05, 1.16678e-05, 1.13999e-05, 1.11698e-05, 1.09309e-05, 1.07213e-05, 1.05127e-05, 1.03255e-05, 1.01313e-05, 9.96948e-06, 9.79232e-06, 9.64689e-06, 9.48446e-06, 9.34686e-06, 9.20336e-06, 9.0779e-06, 8.94619e-06, 8.83016e-06, 8.70898e-06
1.49092e-06, 0.00647512, 0.00673632, 0.00640527, 0.00569548, 0.0048346, 0.00395652, 0.0031695, 0.00249932, 0.00195586, 0.00152819, 0.0011956, 0.000940698, 0.000745181, 0.000595654, 0.000480953, 0.000392741, 0.000324107, 0.000270577, 0.000228268, 0.00019462, 0.000167641, 0.000145862, 0.000128032, 0.000113338, 0.00010115, 9.09342e-05, 8.23311e-05, 7.5039e-05, 6.87826e-05, 6.33785e-05, 5.87072e-05, 5.46192e-05, 5.10467e-05, 4.79023e-05, 4.51093e-05, 4.26092e-05, 4.03844e-05, 3.83728e-05, 3.65695e-05, 3.49246e-05, 3.34401e-05, 3.20751e-05, 3.08474e-05, 2.96877e-05, 2.8651e-05, 2.76737e-05, 2.67781e-05, 2.59279e-05, 2.51552e-05, 2.44157e-05, 2.37425e-05, 2.30935e-05, 2.25021e-05, 2.19281e-05, 2.14043e-05, 2.08925e-05, 2.04256e-05, 1.99877e-05, 1.95881e-05, 1.9197e-05, 1.88342e-05, 1.84727e-05, 1.8146e-05, 1.78175e-05, 1.7521e-05, 1.72251e-05, 1.69553e-05, 1.66796e-05, 1.64266e-05, 1.61824e-05, 1.59549e-05
2.80051e-06, 0.0121604, 0.0126517, 0.0120293, 0.0107111, 0.00907955, 0.00743031, 0.00595594, 0.00469356, 0.00367712, 0.00286961, 0.00224493, 0.00176618, 0.00139893, 0.00111811, 0.000902672, 0.000737017, 0.000608102, 0.000507589, 0.00042812, 0.000364942, 0.000314267, 0.000273386, 0.000239895, 0.000212316, 0.000189423, 0.000170329, 0.000154163, 0.000140419, 0.000128667, 0.000118535, 0.00010976, 0.00010214, 9.54269e-05, 8.94983e-05, 8.42519e-05, 7.95707e-05, 7.53912e-05, 7.1627e-05, 6.82396e-05, 6.51629e-05, 6.23746e-05, 5.98455e-05, 5.75175e-05, 5.53716e-05, 5.34041e-05, 5.15792e-05, 4.98973e-05, 4.83283e-05, 4.6876e-05, 4.55138e-05, 4.42481e-05, 4.30707e-05, 4.19578e-05, 4.09042e-05, 3.99186e-05, 3.89816e-05, 3.81025e-05, 3.72505e-05, 3.64621e-05, 3.56933e-05, 3.49817e-05, 3.42977e-05, 3.3638e-05, 3.30155e-05, 3.24124e-05, 3.18432e-05, 3.12892e-05, 3.07662e-05, 3.02696e-05, 2.97874e-05, 2.93287e-05
5.10741e-06, 0.0221739, 0.0230699, 0.021935, 0.0195319, 0.0165563, 0.0135747, 0.0108607, 0.00855858, 0.00670522, 0.00523248, 0.00409564, 0.00322027, 0.00255193, 0.00203845, 0.00164642, 0.00134348, 0.00110836, 0.000925097, 0.000780167, 0.000664974, 0.000572558, 0.000498025, 0.000436948, 0.000386671, 0.000344921, 0.000310121, 0.000280638, 0.000255591, 0.000234157, 0.000215696, 0.000199694, 0.000185814, 0.00017357, 0.000162772, 0.000153204, 0.00014468, 0.000137058, 0.000130206, 0.000124029, 0.000118475, 0.000113388, 0.000108744, 0.000104498, 0.000100596, 9.70074e-05, 9.36895e-05, 9.06222e-05, 8.77708e-05, 8.51223e-05, 8.26477e-05, 8.03394e-05, 7.82016e-05, 7.6172e-05, 7.42592e-05, 7.24617e-05, 7.07611e-05, 6.91579e-05, 6.76356e-05, 6.61966e-05, 6.48256e-05, 6.35263e-05, 6.2285e-05, 6.11052e-05, 5.99753e-05, 5.88989e-05, 5.78654e-05, 5.68789e-05, 5.59294e-05, 5.50218e-05, 5.41645e-05, 5.33256e-05
